StatusA11,StatusA12,StatusA13,StatusA14,Month,Credit_HistoryA30,Credit_HistoryA31,Credit_HistoryA32,Credit_HistoryA33,Credit_HistoryA34,PurposeA40,PurposeA41,PurposeA42,PurposeA43,PurposeA44,PurposeA45,PurposeA46,PurposeA48,PurposeA49,PurposeA410,Credit_Amount,SavingsA61,SavingsA62,SavingsA63,SavingsA64,SavingsA65,EmploymentA71,EmploymentA72,EmploymentA73,EmploymentA74,EmploymentA75,Investment_as_Income_Percentage,Sex,Other_Debtors101,Other_Debtors102,Other_Debtors103,Residence_Since,Property121,Property122,Property123,Property124,Age,Installment_PlansA141,Installment_PlansA142,Installment_PlansA143,Housing151,Housing152,Housing153,Number_of_Credits,Skill_LevelA171,Skill_LevelA172,Skill_LevelA173,Skill_LevelA174,People_Liable_For,TelephoneA191,TelephoneA192,Foreign_WorkerA201,Foreign_WorkerA202,Label,LabelPred
1,0,0,0,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2606,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,4,0,1,0,0,28,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,2
0,0,0,1,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1592,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,2,0,1,0,0,35,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1
1,0,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4153,1,0,0,0,0,0,0,1,0,0,2,1,0,1,0,3,0,0,1,0,42,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1
0,0,0,1,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3485,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,4,1,0,0,0,44,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10477,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,4,0,0,0,1,42,0,0,1,0,0,1,2,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3763,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,2,1,0,0,0,24,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1
0,0,0,1,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3594,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0,0,46,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3195,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2,1,0,0,0,33,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4736,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,4,0,0,1,0,25,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,2,1
1,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3161,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,0,1,0,0,31,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,2,2
0,1,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18424,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,1,0,0,32,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,2,2
1,0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3345,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,2,0,1,0,0,39,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,2,1
0,0,0,1,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1817,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,2,0,0,0,1,28,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2002,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,4,0,1,0,0,30,0,0,1,1,0,0,1,0,0,1,0,2,0,1,1,0,1,1
1,0,0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,697,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,2,0,0,1,0,46,1,0,0,0,1,0,2,0,0,1,0,1,0,1,1,0,2,2
1,0,0,0,48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10297,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,4,0,0,0,1,39,0,1,0,0,0,1,3,0,0,1,0,2,0,1,1,0,2,1
1,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1344,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,1,0,0,0,43,0,0,1,0,1,0,2,0,1,0,0,2,1,0,1,0,1,1
0,1,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1670,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,2,0,0,1,0,22,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2,1
0,0,0,1,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1224,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,1,1,0,0,0,30,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,522,0,0,1,0,0,0,0,0,0,1,4,1,1,0,0,4,0,1,0,0,42,0,0,1,0,1,0,2,0,0,1,0,2,0,1,1,0,1,1
1,0,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1498,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0,1,0,23,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,2
0,0,1,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,745,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,2,1,0,0,0,28,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,2,1
0,1,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2063,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,3,0,0,1,0,30,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1
0,1,0,0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6288,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,0,0,0,1,42,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,2,2
0,0,0,1,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6842,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,4,0,1,0,0,46,0,0,1,0,1,0,2,0,0,0,1,2,0,1,1,0,1,1
0,0,0,1,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3527,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,3,0,1,0,0,45,0,0,1,0,1,0,1,0,0,0,1,2,0,1,1,0,1,1
0,0,0,1,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,929,0,0,0,0,1,0,0,0,1,0,4,1,1,0,0,2,0,0,1,0,31,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1455,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,1,0,0,0,42,0,0,1,0,1,0,3,0,1,0,0,2,1,0,1,0,1,1
1,0,0,0,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1845,1,0,0,0,0,0,1,0,0,0,4,0,0,0,1,1,0,1,0,0,46,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8358,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,30,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2859,0,0,0,0,1,1,0,0,0,0,4,1,1,0,0,4,0,0,0,1,38,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
0,1,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3590,1,0,0,0,0,1,0,0,0,0,3,1,1,0,0,3,0,0,1,0,40,0,0,1,0,1,0,3,1,0,0,0,2,0,1,1,0,1,1
1,0,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2145,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,1,0,24,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,2,2
0,1,0,0,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1154,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,4,1,0,0,0,37,0,0,1,0,1,0,3,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1740,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,1,0,0,0,30,0,0,1,1,0,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2397,0,0,1,0,0,0,0,0,0,1,3,1,1,0,0,2,0,0,1,0,35,1,0,0,0,1,0,2,0,0,1,0,1,0,1,1,0,2,1
0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,454,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,1,0,1,0,0,22,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2520,0,0,1,0,0,0,0,1,0,0,4,1,1,0,0,2,0,1,0,0,23,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,2,1
0,0,0,1,42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7166,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,4,0,1,0,0,29,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3939,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,1,0,0,0,40,0,0,1,0,1,0,2,0,1,0,0,2,1,0,1,0,1,1
0,0,0,1,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7393,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,0,1,0,0,43,0,0,1,0,1,0,1,0,1,0,0,2,1,0,1,0,1,1
1,0,0,0,24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1193,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,0,0,0,1,29,0,0,1,1,0,0,2,1,0,0,0,1,1,0,1,0,2,2
1,0,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7297,1,0,0,0,0,0,0,0,0,1,4,1,0,1,0,4,0,0,0,1,36,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,2,2
0,0,0,1,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2831,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,2,0,0,1,0,33,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,1,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1258,0,0,1,0,0,0,0,1,0,0,3,0,1,0,0,3,0,0,1,0,57,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,753,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,3,1,0,0,0,64,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2427,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,2,0,1,0,0,42,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2538,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,47,0,0,1,0,1,0,2,0,1,0,0,2,1,0,1,0,2,1
0,0,0,1,48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4844,1,0,0,0,0,1,0,0,0,0,3,1,1,0,0,2,0,0,1,0,33,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,2,1
1,0,0,0,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8229,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,0,1,0,0,26,0,0,1,0,1,0,1,0,0,1,0,2,1,0,1,0,2,1
0,0,0,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2028,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,0,1,0,0,30,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
1,0,0,0,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1433,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,3,0,1,0,0,25,0,0,1,1,0,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3565,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,1,0,1,0,0,37,0,0,1,0,1,0,2,0,1,0,0,2,1,0,1,0,1,1
0,0,0,1,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1569,0,1,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,34,1,0,0,0,1,0,1,0,1,0,0,2,1,0,1,0,1,1
1,0,0,0,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1936,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,4,0,0,1,0,23,0,0,1,1,0,0,2,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1736,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,4,1,0,0,0,31,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
